Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
41,-0.36775542,-0.188820239,106.420541,-0.020234947,5.56270926,0.0584154919,0.327656234,1.35322952,-2.87559352,0,0,0.139220026,14.6899781,-25.5200729,64.5205282,-2.52873496,-4.45510188,-13.1191542,-1.10122777,-19.5708177,35.6822948,70.4760707,9.5267692,-3.71615438,19.8878819,-11.6927742,2.39317065,0.986121155,7.81389863,-1.76566345,-2.23705323,-11.4856265,-1.91407108,-11.5619786,9.66707921,-3.5751955,0.735219598
42,-0.362091302,-0.189241825,106.41824,-0.0348287738,5.56280533,0.0558492984,0.327928188,1.36518267,-2.88240642,0,0,0.145538018,14.6761197,-25.467448,64.544188,-2.43392297,-4.46297025,-13.157486,-1.10304727,-19.587555,35.6614012,70.4715081,9.52368537,-3.67930167,19.9337329,-11.6873424,2.41263092,0.97466618,7.80745349,-1.77098406,-2.2365431,-11.4891056,-1.89919194,-11.5602659,9.68033405,-3.55403856,0.737047634
43,-0.359052839,-0.190928008,106.4152,-0.0386638036,5.56517923,0.0506834762,0.332162505,1.3664247,-2.88636174,0,0,0.16692254,14.6940267,-25.4564992,64.5212522,-2.39023281,-4.42148369,-13.1785401,-1.12479224,-19.5932651,35.7432166,70.4830511,9.59226388,-3.66668845,19.9255504,-11.6887264,2.41701462,0.981745565,7.81039218,-1.76326872,-2.21771803,-11.4844474,-1.89524708,-11.5449142,9.66873639,-3.54613112,0.740226127
44,-0.350237824,-0.187596306,106.416273,-0.0325604344,5.55943263,0.0561644642,0.331386024,1.36509079,-2.88849853,0,0,0.167939744,14.6823027,-25.4482347,64.5320917,-2.35861928,-4.44450313,-13.1752155,-1.11778618,-19.6034711,35.7711009,70.4875591,9.59232706,-3.70386687,19.9167787,-11.6823948,2.40558665,0.995664957,7.82334136,-1.77471206,-2.21486728,-11.4976305,-1.90879946,-11.5732706,9.7174732,-3.57695854,0.733491934
45,-0.345028518,-0.189314235,106.417942,-0.0240201768,5.55647061,0.0653483112,0.327025295,1.35760415,-2.88693505,0,0,0.174458573,14.7369425,-25.5503341,64.486548,-2.52729913,-4.42878601,-13.141319,-1.12347295,-19.6072516,35.7767016,70.4890412,9.58285786,-3.70416142,19.9163074,-11.6859243,2.39652512,0.978490873,7.83908153,-1.77034832,-2.2275742,-11.49465,-1.91755341,-11.5824649,9.73087062,-3.59148721,0.769211315
46,-0.341624883,-0.190199865,106.416833,-0.0276166951,5.55796368,0.0659816779,0.343422205,1.35395715,-2.89526938,0,0,0.157538447,14.7547796,-25.6000579,64.5115329,-2.57471473,-4.44412149,-13.1372285,-1.09328202,-19.5968134,35.7373222,70.4670548,9.54700022,-3.70610845,19.9160854,-11.6868763,2.4028661,0.978969626,7.84513735,-1.784277,-2.25728553,-11.4914492,-1.91451376,-11.5764765,9.72760579,-3.5972822,0.727573842
47,-0.340891071,-0.187205139,106.416988,-0.0399595772,5.56362608,0.0501909337,0.352392218,1.36721903,-2.89914252,0,0,0.144739913,14.7788867,-25.6425382,64.5150367,-2.60024341,-4.43369948,-13.151046,-1.10984768,-19.6000662,35.7851369,70.4821837,9.61383618,-3.720921,19.9453955,-11.6881766,2.41713479,0.999447281,7.84407013,-1.80145812,-2.26911541,-11.4777786,-1.89777084,-11.5435243,9.68902547,-3.58123339,0.716731664
48,-0.33440541,-0.179559295,106.420577,-0.041645172,5.56602845,0.0555719667,0.351693484,1.38935108,-2.90446324,0,0,0.165814421,14.6932276,-25.4591579,64.5644941,-2.38509544,-4.4852768,-13.2258707,-1.123442,-19.610151,35.8369166,70.4954684,9.68390112,-3.72206634,19.9617743,-11.6793144,2.41434039,0.981247815,7.82367348,-1.77610638,-2.25907931,-11.4841196,-1.90019192,-11.5511707,9.70628279,-3.57951581,0.713238449
49,-0.327765057,-0.180455518,106.422901,-0.0272494208,5.56361937,0.0726947176,0.336411389,1.39140697,-2.8998693,0,0,0.157677572,14.6654509,-25.4405217,64.5960018,-2.39666322,-4.52447483,-13.2234793,-1.13688296,-19.6216069,35.8625093,70.5041974,9.67502699,-3.71701669,19.9672811,-11.6913774,2.3957309,0.980916444,7.85136648,-1.76935698,-2.23892064,-11.4849597,-1.91856684,-11.5688054,9.72005245,-3.58267584,0.7450349
50,-0.322545739,-0.183368637,106.412375,-0.0179853024,5.55876809,0.0880675484,0.32495959,1.38459588,-2.88875338,0,0,0.180409655,14.6535015,-25.3939432,64.5757913,-2.3649387,-4.53872815,-13.2167055,-1.14265319,-19.6180706,35.8527353,70.50027,9.66925634,-3.70803414,19.9192427,-11.7024927,2.38410165,0.982621003,7.89177303,-1.79370714,-2.26716817,-11.4878796,-1.93260587,-11.6016987,9.75150035,-3.62038702,0.776983057
